time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Fri Sep 07 20:00:00 UTC 2012,4,20,1200,673,51,Food=21_Travel & Transport=7_Professional & Other Places=3_Arts & Entertainment=4_Nightlife Spots=12,Bar=6_American Restaurant=4,San Francisco International Airport (SFO)=3_AT&T Park=2_Columbus Cafe=2_Paragon Restaurant & Bar=2_USA Hostel=2_Nopa=1_Bullitt=1_The Rock Bar=1_Michael Mina=1_The Sycamore=1_Tunnel Top=1_Powell St. BART Station=1_Polo Grounds=1_The Corner Store=1_Mas Sake Freestyle Sushi=1_Rosamunde Sausage Grill=1_Dr. Teeth and the Electric Mayhem=1_Greens Sports Bar=1_TRES=1_McRoskey Mattress Company=1_Mulesoft=1_Uva Enoteca=1_Holiday Inn=1_Rich Table=1_Public Works=1_Crab House=1_Taraval Okazu Ya Restaurant=1_Eleven O One=1_Mezzanine=1_Xiao Loong=1_Ocean Beach=1_Nob Hill Grille=1_Photobooth=1_McTeague's Saloon=1_Tataki=1_Chile Pies=1_Todam Tofu House=1_Moby Dick=1_Gitane=1_Moscone West=1_Ristorante Umbria=1_Incanto=1_Old Skool Cafe=1_The Shops at Tanforan=1_Ruth's Chris Steak House=1,American Restaurant=37.793223 -122.399556_Bar=37.7883845 -122.42037266
Fri Sep 07 20:30:00 UTC 2012,4,20,1230,609,37,Stadiums=4_Food=8_Shops & Services=3_Travel & Transport=4_Arts & Entertainment=7_Nightlife Spots=12,Baseball Stadium=4_Sushi Restaurant=3,AT&T Park=4_The Barrel Room=2_Starbucks=2_San Francisco International Airport (SFO)=2_111 Minna Gallery=1_Public House=1_FOODSCO=1_Fog City Diner=1_Macy's=1_Odym=1_Great American Music Hall=1_The Dubliner=1_Powerhouse=1_Toronado=1_Maven=1_Local Edition=1_Poesia Osteria Italiana=1_Amoeba Music=1_The Royal=1_Latin American Club=1_Zushi Puzzle=1_Opera Haus=1_United Airlines Gate 84 Breakroom=1_The Dog Pit=1_Alonzo King LINES Dance Center=1_Nama Sushi=1_Kiji Sushi Bar & Cuisine=1_Nihon Whisky Lounge=1_Orange village=1_Lucky 13=1_Jillian's=1,Sushi Restaurant=37.75488348 -122.42314765_Baseball Stadium=37.77833859 -122.3894012
Fri Sep 07 21:00:00 UTC 2012,4,21,1260,539,36,Food=18_Travel & Transport=6_Arts & Entertainment=3_Nightlife Spots=6,Bar=4_Pizza Place=3_American Restaurant=3,"MoMo's=2_Little Star Pizza=2_San Francisco International Airport (SFO)=2_AT&T Park=2_Elbo Room=1_Badlands=1_San Francisco, CA=1_Swig=1_Lion Pub=1_Sundance Kabuki Cinemas=1_Tommaso's Restaurant=1_John's Grill=1_Locanda=1_Arterra Gym=1_Thai Stick 4.0=1_The Liberties Bar=1_North Beach Pizza=1_Mission Creek Park=1_Mel's Drive-In=1_US 101 North=1_West of Pecos=1_Bossa Nova=1_Nation's=1_SFO AirTrain - Blue Line=1_1300 on Fillmore=1_Lori's Diner=1_SFO Bart Station=1_Sloane=1_Hotel Vitale=1_Polly Ann Ice Cream=1_Wing Stop=1_Pearl's Deluxe Burgers=1",American Restaurant=37.781561 -122.432356_Pizza Place=37.76646989 -122.42209687_Bar=37.78894284 -122.44056693
Fri Sep 07 21:30:00 UTC 2012,4,21,1290,549,25,Food=9_Shops & Services=3_Travel & Transport=2_Movie Theaters=2_Arts & Entertainment=6_Nightlife Spots=5,Nightclub=2_Airport=2_Indie Movie Theater=2_Lounge=1_French Restaurant=1_Grocery Store=1_Burger Joint=1_Jazz Club=1,The Grand Nightclub=2_San Francisco International Airport (SFO)=2_Trad'r Sam's=1_Chambers Eat + Drink=1_AT&T Park=1_Chez Papa=1_Landmark Embarcadero Center Cinema=1_111 Minna Gallery=1_Public Barber Salon=1_Safeway=1_Escape From New York Pizza=1_Wreck Room=1_Na-Ya=1_Blackwood=1_West of Pecos=1_Cup-A-Joe Coffee House=1_Boom Boom Room=1_Bridge Theater=1_War Memorial Opera House=1_Myconos Greek Restaurant=1_Walgreens=1_Bask=1_Harvey's=1,Nightclub=37.77909 -122.397774_Airport=37.61642405 -122.38627911_Indie Movie Theater=37.78208425 -122.45149813_Lounge=37.78306597 -122.41806099_Jazz Club=37.784584 -122.4330742_Burger Joint=37.76094441 -122.435112_Grocery Store=37.79705011 -122.39897153_French Restaurant=37.76256643 -122.39660395
Fri Sep 07 22:00:00 UTC 2012,4,22,1320,489,28,Food=6_Outdoors & Recreation=3_Travel & Transport=5_Performing Arts Venues=2_Arts & Entertainment=3_Nightlife Spots=9,Gay Bar=3_Airport=2_Cocktail Bar=2_Lounge=2_Theater=2,"San Francisco International Airport (SFO)=2_Lookout=2_Club x=1_Humphry Slocombe=1_Z Space=1_Local Edition=1_Fisherman's Wharf=1_Powell Street Cable Car Turnaround=1_KOK BAR SF=1_Alcove Theater=1_Greens Sports Bar=1_Million Thai=1_San Francisco, CA=1_First Friday=1_Serrano's Pizza=1_Montgomery St. BART Station=1_Mezzanine=1_Harlot=1_Blackbird Bar=1_Golden Gate Bridge=1_Clift Hotel=1_Li Po Lounge=1_Hard Rock Cafe San Francisco=1_George's Market=1_Brother's Korean Restaurant=1_In-N-Out Burger=1",Theater=37.76351676 -122.41144469_Gay Bar=37.77464 -122.410447_Airport=37.61642405 -122.38627911_Cocktail Bar=37.76730538 -122.42940903_Lounge=37.764107 -122.420553
Fri Sep 07 22:30:00 UTC 2012,4,22,1350,326,21,Food=3_Travel & Transport=4_Nightlife Spots=12,Bar=6_Nightclub=3,Ruby Skye=3_San Francisco International Airport (SFO)=2_Pete’s Tavern=1_Chambers Eat + Drink=1_Johnny Foley's Irish House=1_Blur=1_Marlena's=1_Toronado=1_The Westin St. Francis=1_Bottom of the Hill=1_Public Works=1_Edinburgh Castle=1_Montgomery St. BART Station=1_Bloodhound=1_Lima Peruvian Food=1_Shell Gas Station=1_Bar Tartine=1_Tropisueño=1,Nightclub=37.78742901 -122.409867_Bar=37.77592177 -122.40889549
Fri Sep 07 23:00:00 UTC 2012,4,23,1380,295,23,Food=4_Travel & Transport=2_Nightlife Spots=14,Bar=5_Nightclub=4,Camp Starfish=2_Caffe Puccini=2_Noc Noc=1_Chambers Eat + Drink=1_Drunken Sushi=1_Fly Bar=1_Maggie McGarry's=1_SF/SFO/Millbrae BART Train=1_Rickhouse=1_The Knockout=1_Toad Hall=1_800 Larkin=1_Reed And Greenough=1_The Castro=1_Golden Gate Hotel=1_Zeki's Bar=1_Da Beef=1_Beauty Bar=1_Sloane=1_Project Mayhem=1_111 Minna Gallery=1,Nightclub=37.77295364 -122.41194248_Bar=37.77686106 -122.43816711
Fri Sep 07 23:30:00 UTC 2012,4,23,1410,256,25,Food=4_Outdoors & Recreation=2_Arts & Entertainment=5_Nightlife Spots=10,Nightclub=2_Pub=2_Bar=2_Speakeasy=1_Sports Bar=1_Office=1_Neighborhood=1_Indie Movie Theater=1,Alcatraz Island=1_Exploratorium=1_The Pig and Whistle=1_Wine Jar=1_Palace of Fine Arts=1_Landmark Embarcadero Center Cinema=1_Presidio Bowling Center=1_The Beat Museum=1_W San Francisco=1_Golden Island Cafe=1_El Rio=1_The Bell Tower=1_Taqueria Cancun=1_Renaissance Entrepreneurship Center=1_The Independent=1_Lone Palm=1_Fiddler's Green=1_Big=1_DNA Lounge=1_Harlot=1_Danny Coyle's=1_Deddy's home=1_The Fillmore District=1_Lefty O'Doul's=1_Calzone's=1,Pub=37.78200398 -122.44905986_Nightclub=37.771007 -122.412694_Indie Movie Theater=37.79488956 -122.39959359_Neighborhood=37.78228152 -122.43254889_Office=37.780531 -122.4039627_Sports Bar=37.771803 -122.433267_Speakeasy=37.78748786 -122.41425991_Bar=37.75521357 -122.42298727
Sat Sep 08 00:00:00 UTC 2012,5,0,0,228,17,Airports=1_Food=4_Outdoors & Recreation=1_Travel & Transport=5_Residences=1_Arts & Entertainment=1_Nightlife Spots=5,Airport=3_Lounge=2,San Francisco International Airport (SFO)=3_Sheba Piano Lounge=1_Jones=1_Badlands=1_Twenty Five Lusk=1_Presidio Bowling Center=1_Smuggler’s Cove=1_Golden Boy Pizza=1_Mel's Drive-In=1_Grand Hyatt San Francisco=1_Trinity Place=1_Sakana Sushi & Grill=1_724 Hookah=1_Union Square=1_Gate G95=1,Airport=37.61642405 -122.38627911_Lounge=37.78307479 -122.43280327
Sat Sep 08 00:30:00 UTC 2012,5,0,30,208,20,Food=3_Travel & Transport=3_Nightlife Spots=13,Bar=4_Cocktail Bar=3,Jones=2_Tope=1_Nara Sushi=1_Hilton San Francisco Union Square=1_Madrone Art Bar=1_The Owl Tree=1_Trad'r Sam's=1_Denny's=1_The Ambassador=1_Dear Mom=1_Mel's Drive-In=1_Goldfield's Tattoo Studio=1_Bamboo Hut=1_Harry's Bar=1_The Stud=1_United Airlines Gate 84 Breakroom=1_Hideout=1_Infusion Lounge=1_Daly City BART Station=1,Cocktail Bar=37.78689157 -122.41275553_Bar=37.77420663 -122.43744224
Sat Sep 08 01:00:00 UTC 2012,5,1,60,208,13,Food=3_Travel & Transport=1_Residences=2_Colleges & Universities=2_Nightlife Spots=4,Bar=3_Gastropub=2,Underground SF=1_My Favorite Cafe=1_The Mauna Loa Club=1_Bruno's=1_Elbo Room=1_Professor Lupin's Hideout=1_Park Merced Apartments 350=1_San Francisco State University=1_University Park South=1_Grand Hyatt San Francisco=1_Hog & Rocks=1_Tipsy Pig=1_KPIX/KBCW=1,Gastropub=37.80020933 -122.44014323_Bar=37.76256758 -122.42152723
Sat Sep 08 01:30:00 UTC 2012,5,1,90,146,3,Food=1_Nightlife Spots=2,Nightclub=2_Hot Dog Joint=1,Underground SF=1_Matrix Fillmore=1_Hot Dog Cart @ Ruby Skye=1,Hot Dog Joint=37.787575 -122.409842_Nightclub=37.79865738 -122.435737
Sat Sep 08 02:00:00 UTC 2012,5,2,120,133,0,"","","",""
Sat Sep 08 02:30:00 UTC 2012,5,2,150,76,3,Outdoors & Recreation=1_Shops & Services=1_Residences=1,Pool=1_Home (private)=1_Electronics Store=1,Chez Brewster=1_878 Pool Terrace=1_Behind the Tiles with Windows Phone=1,Electronics Store=37.76842489 -122.41290808_Home (private)=37.76416269 -122.4297369_Pool=37.767662 -122.432814
Sat Sep 08 03:00:00 UTC 2012,5,3,180,98,2,Food=1_Travel & Transport=1,Coffee Shop=1_Airport=1,San Francisco International Airport (SFO)=1_Cup-A-Joe Coffee House=1,Airport=37.61642405 -122.38627911_Coffee Shop=37.78839542 -122.41513381
Sat Sep 08 03:30:00 UTC 2012,5,3,210,55,1,Professional & Other Places=1,Building=1,Westlake Village Apartments=1,Building=37.69795261 -122.48108459
Sat Sep 08 04:00:00 UTC 2012,5,4,240,62,3,Food=1_Outdoors & Recreation=1_Travel & Transport=1,Pool=1_Rest Area=1_Donut Shop=1,Unemployment=1_Poolside=1_Royal Pin Donuts=1,Donut Shop=37.647124 -122.428931_Rest Area=37.764907 -122.428307_Pool=37.764905 -122.428397
Sat Sep 08 04:30:00 UTC 2012,5,4,270,58,1,Professional & Other Places=1,Office=1,Blue Print Studios=1,Office=37.7245455 -122.39233635
Sat Sep 08 05:00:00 UTC 2012,5,5,300,75,1,Airports=1_Travel & Transport=1,Airport Terminal=1,SFO Terminal 2=1,Airport Terminal=37.61708693 -122.38254547
Sat Sep 08 05:30:00 UTC 2012,5,5,330,76,4,Airports=2_Travel & Transport=4,Airport=2_Airport Terminal=1_Plane=1,San Francisco International Airport (SFO)=2_Southwest Airlines=1_AA 1494=1,Plane=37.618306 -122.381785_Airport Terminal=37.61274167 -122.38384134_Airport=37.61642405 -122.38627911
Sat Sep 08 06:00:00 UTC 2012,5,6,360,194,1,Nightlife Spots=1,Lounge=1,American Airlines - Admirals Club SFO=1,Lounge=37.61718607 -122.38340981
Sat Sep 08 06:30:00 UTC 2012,5,6,390,227,11,Food=4_Outdoors & Recreation=3_Shops & Services=1_Travel & Transport=2_Professional & Other Places=3_Residences=1_Arts & Entertainment=1,Event Space=2_Residential Building (Apartment / Condo)=1_Sculpture Garden=1_Coffee Shop=1_Vietnamese Restaurant=1_Music Venue=1_Plaza=1_Airport=1,Concourse Exhibition Center=2_San Francisco International Airport (SFO)=1_361 11th avenue=1_Goodwill Industries=1_Cafe La Flore=1_Justin Herman Plaza=1_Y & Y Vietnamese Cuisine=1_Schubert's Bakery=1_Pizza Orgasmica=1_The St. Regis San Francisco=1,Airport=37.61642405 -122.38627911_Residential Building (Apartment / Condo)=37.78156101 -122.46985798_Music Venue=37.77190204 -122.40378857_Vietnamese Restaurant=37.78287133 -122.46914487_Event Space=37.77190204 -122.40378857_Plaza=37.79478782 -122.39455104_Coffee Shop=37.78260174 -122.47029468_Sculpture Garden=37.79478782 -122.39455104
Sat Sep 08 07:00:00 UTC 2012,5,7,420,204,8,Food=1_Shops & Services=2_Travel & Transport=1_Professional & Other Places=3_Spiritual Centers=1_Nightlife Spots=1_Medical Centers=1,Coffee Shop=1_Internet Cafe=1_Shrine=1_Doctor's Office=1_Office=1_Strip Club=1_Clothing Store=1_Airport=1,"Mitchell Brothers=1_Comcast=1_San Francisco International Airport (SFO)=1_Frenchy's=1_Starbucks=1_Giants Dugout at Lefty O'Doul's=1_Lego Santa Yoda=1_Latch, So & Hipp Chiropractic=1",Airport=37.61642405 -122.38627911_Clothing Store=37.78732968 -122.40902761_Strip Club=37.78501199 -122.41938829_Office=37.78268808 -122.4676689_Doctor's Office=37.78730769 -122.42197126_Shrine=37.78810405 -122.40803896_Internet Cafe=37.78588147 -122.43263737_Coffee Shop=37.700865 -122.48327
