time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Thu Sep 06 09:30:00 UTC 2012,3,9,570,115,16,Food & Drink Shops=1_Shops & Services=2_Professional & Other Places=4_Offices=1_Food=1_Colleges & Universities=2_Outdoors & Recreation=1_Arts & Entertainment=1_Nightlife Spots=1_Travel & Transport=4,Airport=2_Office=2_Museum=1_Bar=1_Train Station=1_Tech Startup=1_Gourmet Shop=1_Bakery=1,Berlin Tegel Airport (TXL)=2_Freie Universität Berlin=1_Soho House=1_S+U Friedrichstraße=1_IKEA=1_Franken=1_Butter Lindner=1_Kamps=1_SysEleven GmbH - Hosting für Fortgeschrittene=1_Groupon=1_Quadriga Forum=1_Jura Intensiv=1_Siemens AG=1_Münsingerpark=1_Kunstgewerbemuseum=1,Airport=52.55437219 13.2902813_Office=52.53797348 13.2631798_Bakery=52.52066921 13.31891683_Museum=52.50977945 13.36840223_Tech Startup=52.49405622 13.42904806_Train Station=52.52038936 13.38730752_Bar=52.50072663 13.42203851_Gourmet Shop=52.442369 13.241019
Thu Sep 06 10:00:00 UTC 2012,3,10,600,91,10,Professional & Other Places=6_Offices=3_Food=1_Residences=1_Outdoors & Recreation=1_Travel & Transport=1,Tech Startup=3_Home (private)=1_Light Rail=1_School=1_Plaza=1_Building=1_Office=1_Tea Room=1,6Wunderkinder=2_Alexanderplatz=1_Tee & Tee Lichtenrade=1_Ernst-Litfaß-Schule=1_medx GmbH=1_Hauptstadtrepräsentanz Vodafone=1_Bahnhof Berlin Südkreuz=1_Höllen-WG=1_Pure Berlin Properties=1,Tea Room=52.38665235 13.40419679_Office=52.516741 13.378198_Building=52.54380798 13.41862869_Tech Startup=52.50245842 13.42111054_Light Rail=52.47581458 13.36549044_Home (private)=52.46897272 13.43526466_School=52.5982726 13.32998269_Plaza=52.52180924 13.4126544
Thu Sep 06 10:30:00 UTC 2012,3,10,630,116,13,Professional & Other Places=4_Government Buildings=1_Museums=1_Food=3_Outdoors & Recreation=1_Arts & Entertainment=1_Travel & Transport=2,Office=2_Vegetarian / Vegan Restaurant=1_Factory=1_Train Station=1_Hotel=1_History Museum=1_Other Great Outdoors=1_Tea Room=1,Filmpark Babelsberg=1_asisi PERGAMON PANORAMA=1_Soho House=1_Ipadsquad=1_Cafe V=1_Fräulein Dickes=1_Tetra Pak Berlin=1_Berlin Hauptbahnhof=1_WZB - Wissenschaftszentrum Berlin für Sozialforschung=1_Berliner Feuerwehr - Serviceeinheit Fahrzeug & Geräte=1_Potsdam=1_noisy Musicworld=1_Meta Mate Bar=1,Tea Room=52.53062777 13.41469288_Office=52.5115949 13.4536171_History Museum=52.52062148 13.39606789_Vegetarian / Vegan Restaurant=52.500649 13.431208_Train Station=52.52515148 13.36928844_Factory=52.62535258 13.22633743_Hotel=52.527299 13.41566116_Other Great Outdoors=52.38548164 13.11686827
Thu Sep 06 11:00:00 UTC 2012,3,11,660,123,13,Professional & Other Places=8_Government Buildings=2_Food=3_Outdoors & Recreation=1_Travel & Transport=1,Office=5_Coffee Shop=3,Scholz & Friends Berlin=1_Direktion 2 West=1_Späth´sche Baumschulen=1_Milch & Zucker=1_Metamorph Office=1_Rathenauhallen=1_Hauptstadtrepräsentanz Bertelsmann AG=1_Axel Springer Haus=1_Starbucks=1_Mittelbar=1_Berlin Hauptbahnhof=1_Abgeordnetenhaus von Berlin=1_Kasino Jakob-Kaiser-Haus=1,Office=52.45965969 13.51652616_Coffee Shop=52.501784 13.417481
Thu Sep 06 11:30:00 UTC 2012,3,11,690,90,7,Shops & Services=1_Professional & Other Places=1_Food=1_Residences=1_Outdoors & Recreation=2_Travel & Transport=1,Plaza=1_Field=1_Coffee Shop=1_Home (private)=1_Furniture / Home Store=1_Office=1_Airport=1,IKEA=1_Nollendorfplatz=1_Berlin Tegel Airport (TXL)=1_Starbucks=1_The Finsel Residence=1_Tempelhofer Feld ehem. Landebahn=1_TUI.com GmbH=1,Airport=52.55437219 13.2902813_Office=52.5134919 13.39610747_Furniture / Home Store=52.53390999 13.51315579_Home (private)=52.54019922 13.19205636_Coffee Shop=52.50671055 13.39043368_Field=52.47547301 13.41758723_Plaza=52.49971273 13.35315228
Thu Sep 06 12:00:00 UTC 2012,3,12,720,85,9,Shops & Services=1_Food=1_Residences=2_Outdoors & Recreation=2_Airports=1_Arts & Entertainment=1_Travel & Transport=2,Home (private)=2_Japanese Restaurant=1_Plane=1_Plaza=1_Train Station=1_Museum=1_Department Store=1_Park=1,Lufthansa Flight LH 2037=1_Schlosspark Charlottenburg=1_Kaufhaus des Westens (KaDeWe)=1_Damdi's Residence=1_Jeong Restaurant=1_Wittenbergplatz=1_Ulis Universum=1_Berlin Hauptbahnhof=1_Belvedere=1,Park=52.52435511 13.29358578_Department Store=52.50181577 13.34122181_Museum=52.5275405 13.29538822_Train Station=52.52515148 13.36928844_Home (private)=52.54597078 13.42689236_Plane=52.55673213 13.28995687_Plaza=52.50190601 13.34295881_Japanese Restaurant=52.5228374 13.40908269
Thu Sep 06 12:30:00 UTC 2012,3,12,750,71,9,Food & Drink Shops=1_Shops & Services=1_Food=5_Hotels=1_Outdoors & Recreation=1_Travel & Transport=2,Asian Restaurant=2_Train Station=1_Coffee Shop=1_Motel=1_Grocery Store=1_Breakfast Spot=1_Park=1_Café=1,Asia Kreuzberg=2_METRO=1_Caras Coffee=1_March 11th Obelisk=1_Potsdam Hauptbahnhof=1_Kauf Dich Glücklich=1_Motel One=1_Mediterraner Flair By Currymas=1,Café=52.5394688 13.4073587_Park=52.528686 13.29413_Breakfast Spot=52.52172815 13.325668_Asian Restaurant=52.50273 13.41368276_Motel=52.525646 13.365973_Coffee Shop=52.50924178 13.37918115_Train Station=52.39149915 13.06627393_Grocery Store=52.509509 13.44283964
Thu Sep 06 13:00:00 UTC 2012,3,13,780,105,20,Professional & Other Places=3_Food=8_Outdoors & Recreation=3_Travel & Transport=4,Plaza=3_Train Station=2_Steakhouse=2_Office=2_Italian Restaurant=2,Maredo=2_Sony Center=2_Berlin Hauptbahnhof=1_Berlin Tegel Airport (TXL)=1_S-Bhf Marzahn=1_Axel Springer Haus=1_Kaufhaus des Westens (KaDeWe)=1_Olivio Pasta Bar=1_Pane e Vino=1_Brandenburger Tor=1_Nespresso Boutique=1_Oranienstraße=1_Polizeikantine=1_Belushi's=1_Berlin Ostbahnhof=1_Otito=1_Einstein Coffeeshop=1_Notar Ihde=1,Italian Restaurant=52.4918282 13.4208251_Office=52.5306205 13.41130627_Train Station=52.52515148 13.36928844_Steakhouse=52.512715 13.391197_Plaza=52.50990044 13.37312937
Thu Sep 06 13:30:00 UTC 2012,3,13,810,108,21,Professional & Other Places=3_Food=4_Residences=4_Arts & Entertainment=3_Travel & Transport=5,Home (private)=3_Hotel=2_Art Gallery=2_Café=2,Novotel Suite Berlin=1_Tao - Sushi Vietnam Restaurant=1_Kunstquartier Bethanien=1_Raja Jooseppi=1_Nikolaiviertel=1_Martin Gropius Bau Berlin=1_Baxpax Downtown=1_Terminal A=1_St. Oberholz=1_Dalí – Museum Berlin GmbH=1_Kastanienallee 88=1_Curry 36=1_SV-Bildungswerk e.V. Geschäftsstelle=1_Chillicious Home=1_Raum 376 im AGH=1_Foxxi's Place=1_Abgeordnetenhaus von Berlin=1_Höllen-WG=1_Holmes Place Health Club & Spa - Potsdamer Platz=1_Hotel Riehmers Hofgarten=1_U-Bhf Ernst-Reuter-Platz=1,Café=52.537148 13.396812_Art Gallery=52.50695539 13.38194847_Home (private)=52.53399984 13.43646842_Hotel=52.5045999 13.38327479
Thu Sep 06 14:00:00 UTC 2012,3,14,840,117,26,Professional & Other Places=6_Shops & Services=4_Government Buildings=2_Food=5_Outdoors & Recreation=4_Travel & Transport=5,Airport=2_Office=2_Capitol Building=2_Beach=2_Art Museum=1_Plaza=1_Moving Target=1_Thai Restaurant=1,"Yaam=2_BMG Headoffice=2_dolores*=1_Original Taiwanesische Bauernstube=1_Alexa=1_Alexanderplatz=1_Pattaya=1_Berlin Tegel Airport (TXL)=1_Bundespresseamt=1_Grober Unfug=1_Berlin-Schönefeld Airport (SXF)=1_Adlon Kempinski=1_Reichstag=1_King Diable's Revenge=1_Bundeskanzleramt=1_E Reichelt=1_Sushi Miyabi=1_Schiffsanleger ""Berliner Dom""=1_Mühlendammbrücke=1_Alte Münze=1_Humboldt-Box=1_Bode-Museum=1_Krasselt's Curry & Scampi=1_Deutsche Bank=1",Airport=52.38369395 13.51678848_Office=52.51995523 13.40194702_Capitol Building=52.51863649 13.37604761_Art Museum=52.52199203 13.39414716_Beach=52.5083855 13.43310356_Thai Restaurant=52.54714386 13.40836287_Moving Target=52.46866482 13.43082905_Plaza=52.52180924 13.4126544
Thu Sep 06 14:30:00 UTC 2012,3,14,870,121,17,Professional & Other Places=4_Government Buildings=1_Outdoors & Recreation=2_Arts & Entertainment=1_Nightlife Spots=1_Athletics & Sports=1_Travel & Transport=9,Train Station=4_Bus Station=3,Bushaltestelle M48 Stadtmitte=2_Berlin Tegel Airport (TXL)=2_Moltkebrücke=1_Info-Café Berlin-Paris=1_Pumptrack 52 Grad EV=1_Berlin Hauptbahnhof=1_S+U Friedrichstraße=1_Prinzknecht=1_EHC Eisbären Management GmbH=1_S+U Alexanderplatz=1_Schloss Bellevue=1_Berlin Ostbahnhof=1_GEMA=1_c-base=1_Bus-H Alexanderplatz=1,Bus Station=52.52206057 13.40850234_Train Station=52.52160034 13.41095924
